transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,fraud_type
312,892261,2035,,,0,Rupay,Hyderabad,,60,phishing
313,131702,,2417.796,02/23/2024 08:29,,Rupay,Chennai,Digital,,Malware
314,781646,2082,8874.9,12/30/2023 07:02,0,Rupay,Delhi,POS,52,Payment card fraud
315,781022,2098,6475.82,02/18/2024 07:25,1,MasterCard,Delhi,POS,30,Identity theft
,279243,,3473.724,01/26/2024 09:27,0,Rupay,Delhi,Digital,27,scam
317,474513,2061,12253.005,09-09-2023 01:26,0,,Pune,Digital,28,Identity theft
318,622573,2097,9482.693,02/16/2024 12:56,0,MasterCard,Jaipur,Digital,35,Payment card fraud
319,197948,2072,12709.23,01-05-2024 05:57,0,Visa,Bangalore,Digital,51,Payment card fraud
320,534065,2025,9193.32,09/21/2023 22:56,0,Visa,Jaipur,Digital,56,
,213262,2065,3071.76,02-05-2024 16:44,1,Visa,Hyderabad,Digital,58,phishing
322,954928,2072,8318.937,11/25/2023 07:57,1,MasterCard,Jaipur,POS,,Payment card fraud
323,768567,2072,,03/26/2024 02:43,0,Visa,Surat,Digital,67,phishing
324,437589,2039,8427.89,01-08-2024 10:45,0,Visa,Hyderabad,Digital,27,Identity theft
325,665052,2016,7298.48,01/30/2024 14:45,0,Visa,Jaipur,POS,24,phishing
326,,2000,7775.65,12-06-2023 16:18,0,Rupay,Jaipur,POS,56,scam
327,155159,2088,6578.81,11/25/2023 06:00,1,,Kolkata,Digital,,Malware
328,611094,2060,1815.42,01/23/2024 07:18,0,Visa,Ahmedabad,Digital,29,phishing
329,280217,2042,,04-01-2024 06:30,0,,,Digital,24,Payment card fraud
330,175261,2041,11816.952,,0,Rupay,Hyderabad,Digital,66,phishing
331,733695,2024,15472.0665,03/31/2024 23:42,0,Rupay,Bangalore,Digital,43,Payment card fraud
332,785614,2038,527.538,09/28/2023 12:55,,Visa,Delhi,POS,50,
333,173749,2034,2027.892,11/13/2023 20:38,1,,Mumbai,Digital,54,scam
334,629068,2002,2041.05,01-05-2024 03:59,0,,Chennai,Digital,65,Identity theft
335,584505,2043,7273.5,12/23/2023 16:30,,Rupay,Jaipur,Digital,32,scam
336,361618,2050,14736.528,03/30/2024 00:15,0,,,Digital,19,Identity theft
337,940048,2093,2391.884,12-11-2023 21:50,1,Rupay,Surat,,,Malware
,853832,2097,5083.23,03-09-2024 15:44,0,Rupay,Chennai,POS,24,scam
339,415965,2011,10098,09-03-2023 21:58,0,,Ahmedabad,Digital,49,Malware
340,892523,2018,8809.656,02/25/2024 07:24,0,Visa,Delhi,Digital,21,Identity theft
341,632037,2043,5445.26,10/28/2023 10:59,,MasterCard,Kolkata,Digital,37,Payment card fraud
342,,2058,7108.752,02-08-2024 12:53,0,MasterCard,Delhi,Digital,67,phishing
343,466853,2048,5108.19,09/25/2023 12:58,1,Visa,Ahmedabad,Digital,53,
344,644971,2060,3010.61,03/14/2024 20:45,0,Rupay,,,49,scam
345,649491,2016,5671.97,01/15/2024 07:17,0,Visa,Jaipur,Digital,45,Payment card fraud
346,605826,2073,6904.41,11/28/2023 09:15,1,Visa,Delhi,Digital,30,phishing
347,315395,2056,8739.56,02-10-2024 13:48,1,MasterCard,Kolkata,Digital,18,Identity theft
,387389,2054,7657.32,11-08-2023 09:17,1,Visa,Pune,Digital,52,phishing
349,134648,2046,13721.688,01/27/2024 02:42,,Rupay,Ahmedabad,Digital,65,Malware
350,501079,2011,2464.065,03-03-2024 23:57,1,MasterCard,Kolkata,Digital,47,Payment card fraud
351,673149,2061,5571,11-05-2023 19:01,,Rupay,Hyderabad,Digital,53,
352,359268,2079,157.135,09/24/2023 13:14,0,MasterCard,Delhi,POS,42,Identity theft
353,405436,2087,2754.895,10-04-2023 10:51,0,Rupay,Bangalore,Digital,33,Malware
354,172737,2082,8733.948,01-07-2024 10:48,1,Visa,Delhi,Digital,36,Payment card fraud
355,891200,2007,11902.212,10-12-2023 22:10,1,Visa,Ahmedabad,Digital,18,Malware
356,793390,2094,1555.23,,0,Visa,Chennai,Digital,22,Payment card fraud
357,262267,2020,4044.87,03/20/2024 07:48,,Rupay,Kolkata,Digital,68,Malware
358,805087,2080,9612.852,02-05-2024 18:52,0,MasterCard,Bangalore,Digital,39,Malware
359,973048,2086,2288.165,11-05-2023 12:36,0,,Hyderabad,,41,
360,121627,2079,5573.1,09-04-2023 13:44,0,,Surat,Digital,60,Malware
361,540825,2069,,11/18/2023 14:10,0,Visa,Hyderabad,Digital,62,phishing
362,983828,2071,6796.966,,1,Rupay,Kolkata,Digital,69,Payment card fraud
363,812929,2024,2112.935,12/31/2023 18:44,0,MasterCard,Chennai,Digital,54,Identity theft
364,515727,,5379.12,,0,Rupay,Kolkata,Digital,53,Payment card fraud
365,359297,2088,,12-11-2023 06:55,0,MasterCard,Mumbai,POS,53,phishing
366,170291,2011,5564.55,11/27/2023 17:45,0,Visa,Bangalore,Digital,21,scam
367,345963,2014,102.03,03-01-2024 15:07,0,Rupay,Chennai,POS,53,Payment card fraud
368,997041,2058,11432.79,01/15/2024 05:19,1,MasterCard,Bangalore,POS,69,
369,475663,2025,401.35,01/27/2024 19:42,0,MasterCard,Kolkata,Digital,35,Malware
370,262577,2025,11205.075,03/17/2024 01:06,0,MasterCard,Pune,Digital,67,Payment card fraud
371,668461,2046,2477.616,09-11-2023 20:14,,MasterCard,Bangalore,Digital,33,Malware
372,893855,2031,11499.396,01/20/2024 12:00,0,Visa,Mumbai,Digital,58,phishing
,993621,,3711.01,,1,MasterCard,,Digital,35,Payment card fraud
374,526115,2015,3963.564,10/15/2023 22:42,0,MasterCard,Chennai,,39,phishing
375,,2070,2526.876,09/22/2023 02:47,0,Visa,Mumbai,,19,Payment card fraud
376,249752,2016,5563.368,,0,MasterCard,Mumbai,Digital,38,phishing
377,335219,2022,15790.824,12-10-2023 05:51,0,Rupay,Surat,POS,53,Identity theft
378,104956,2025,10959.883,09-02-2023 08:19,0,Rupay,Pune,Digital,61,phishing
379,169048,2084,3714.68,11-10-2023 18:04,1,MasterCard,Delhi,POS,56,Identity theft
380,874041,2085,4965.048,10/30/2023 15:29,0,Visa,,Digital,64,phishing
381,939076,2006,8681.532,01/18/2024 07:39,0,Visa,Ahmedabad,Digital,,Payment card fraud
,640844,2013,8867.65,01-04-2024 07:33,0,Visa,Surat,Digital,46,Malware
383,826533,2078,10711.422,10/24/2023 02:06,0,MasterCard,Kolkata,Digital,43,phishing
384,779070,2006,,09/25/2023 20:14,0,MasterCard,Kolkata,POS,38,Identity theft
385,695642,2008,4571.149,03/24/2024 10:40,1,Rupay,Hyderabad,POS,,Malware
386,251508,2047,8365.68,02/20/2024 16:02,0,Visa,Delhi,POS,,phishing
387,218615,2071,123.03,,0,MasterCard,Ahmedabad,Digital,48,phishing
388,125257,2058,6214.91,11/16/2023 22:47,1,MasterCard,Bangalore,,68,Malware
389,268831,2086,3945.876,09/15/2023 14:34,0,MasterCard,Pune,POS,26,phishing
,572961,2092,13121.229,03/31/2024 05:04,0,Visa,Chennai,POS,,phishing
391,800613,2081,975.26,03/24/2024 11:38,0,Visa,Mumbai,POS,31,scam
392,844685,2094,5902.61,03-01-2024 15:05,0,Rupay,,Digital,66,Identity theft
393,629505,2093,8704.224,02/13/2024 02:39,1,Visa,Hyderabad,Digital,54,Malware
394,131440,2038,7729.368,03/23/2024 20:12,0,MasterCard,Pune,POS,19,
395,959406,2098,,02-12-2024 22:27,0,Rupay,Chennai,Digital,69,Payment card fraud
396,213581,2017,6985.008,11-04-2023 15:26,0,Visa,Hyderabad,POS,65,Payment card fraud
397,308078,2058,6764.124,02-03-2024 17:43,0,Visa,Mumbai,POS,,scam
398,551170,2016,8442.855,10-04-2023 02:29,1,Visa,Surat,Digital,31,phishing
399,309168,2013,10898.46,,0,Visa,Delhi,POS,50,Payment card fraud
400,105287,2030,7458.946,02-08-2024 20:17,,MasterCard,Surat,,,Malware
401,101299,2023,,01/29/2024 01:13,0,Visa,Chennai,Digital,56,scam
402,654973,2098,4922.496,02-11-2024 02:12,0,MasterCard,Surat,POS,64,Malware
403,290199,2059,8259.24,10/20/2023 08:33,1,MasterCard,,Digital,68,Identity theft
404,590079,2044,5508.404,12-05-2023 18:52,,MasterCard,Ahmedabad,POS,37,phishing
405,899383,2097,,10-05-2023 16:06,1,Rupay,Ahmedabad,Digital,19,Identity theft
406,850277,,759.096,11/21/2023 11:14,0,MasterCard,Jaipur,POS,68,Identity theft
407,438760,2036,3375.67,12/21/2023 12:15,0,Visa,Jaipur,Digital,58,Malware
408,232219,2042,9431.664,01-09-2024 13:58,1,Rupay,Surat,Digital,36,Payment card fraud
409,756370,2039,8509.716,11-10-2023 10:37,1,Visa,Kolkata,POS,54,phishing
410,311229,2089,,02-02-2024 13:39,,MasterCard,Surat,Digital,35,Malware
411,685364,2054,7795.245,09-09-2023 01:18,,Visa,Surat,Digital,33,
412,798702,2086,7973.964,03/22/2024 00:53,0,Rupay,Kolkata,POS,66,Malware
413,,2038,1517.15,12-04-2023 17:47,1,Rupay,Delhi,POS,29,scam
414,915091,2014,3647.072,12/18/2023 12:37,0,Visa,Pune,Digital,46,scam
415,554435,2003,4368.49,10/27/2023 19:19,1,Visa,Kolkata,Digital,24,phishing
416,171888,2092,1024.727,10/17/2023 20:37,0,Visa,Chennai,Digital,31,scam
417,762317,2085,2469.599,,1,Rupay,Pune,Digital,29,scam
418,764795,2024,6002.34,09/27/2023 10:04,0,MasterCard,Mumbai,Digital,52,Identity theft
419,121982,2012,8843.82,01/14/2024 20:27,0,,Delhi,Digital,22,phishing
420,251750,2081,9983.56,03/26/2024 08:08,,MasterCard,Mumbai,POS,,Identity theft
421,610825,2032,9334.48,02/19/2024 09:16,0,Rupay,Jaipur,POS,59,scam
422,877296,2015,6443.52,01-01-2024 06:35,0,Visa,,POS,,phishing
423,192396,2041,4241.42,12/19/2023 15:14,1,Visa,Ahmedabad,Digital,27,scam
424,163512,2065,9569.94,11-02-2023 02:15,0,Rupay,Mumbai,Digital,60,scam
425,545462,2054,9440.676,12-01-2023 10:18,0,Visa,Hyderabad,Digital,34,Malware
426,,2098,1350.195,,,MasterCard,Surat,Digital,22,scam
427,587969,2041,6812.1075,10-08-2023 02:26,0,Rupay,Chennai,Digital,,Payment card fraud
428,765424,2033,10087.236,01-07-2024 18:12,0,Rupay,Mumbai,POS,59,Payment card fraud
429,602736,2029,4256.054,11/15/2023 17:17,0,Visa,Mumbai,Digital,26,
430,597624,2012,6888.156,10-10-2023 07:39,0,Rupay,Bangalore,Digital,66,Identity theft
431,978640,2012,6488.141,09-10-2023 12:07,1,Visa,Jaipur,Digital,,phishing
432,201828,2017,1885.54,01-10-2024 21:45,0,Visa,Surat,POS,53,Malware
433,532926,2031,4019.664,01/15/2024 12:32,1,Rupay,Surat,Digital,53,Identity theft
434,532624,2095,4054.068,09/23/2023 17:10,,Visa,Bangalore,Digital,35,scam
435,692444,2098,372.792,02/22/2024 10:34,,MasterCard,Kolkata,,,phishing
,715064,2038,348.852,02/26/2024 19:30,1,MasterCard,Bangalore,POS,46,phishing
437,407674,2045,9990.468,01/25/2024 07:47,0,Visa,Hyderabad,Digital,67,Malware
438,340989,2028,3320.46,03/14/2024 15:50,1,MasterCard,Pune,POS,31,Malware
439,532087,2061,5204.88,09/14/2023 18:09,1,Visa,Hyderabad,POS,42,scam
440,915831,2092,4533.48,11/13/2023 02:50,0,MasterCard,Bangalore,Digital,61,Malware
441,589533,2061,10350.736,11/30/2023 18:59,1,Rupay,Ahmedabad,Digital,23,Malware
442,665091,2056,3156,03/31/2024 19:01,0,Visa,Kolkata,POS,59,Identity theft
443,870965,2015,4757.599,03-07-2024 16:38,0,Visa,Ahmedabad,,,phishing
444,587570,2055,10480.404,03/18/2024 14:34,,Visa,Hyderabad,,32,Identity theft
,378405,2009,10112.688,03-01-2024 21:55,0,Visa,Surat,POS,46,Identity theft
446,970931,2029,2852.565,09-11-2023 23:23,,Visa,Hyderabad,POS,21,Identity theft
447,210343,2024,12054.45,01/23/2024 00:15,1,Visa,Delhi,POS,35,Identity theft
448,394174,2083,4608.96,,0,Rupay,,POS,67,Malware
449,863377,2004,4855.54,10/16/2023 12:43,0,Rupay,Chennai,Digital,66,scam
450,161390,2064,2067.195,01/16/2024 02:48,0,MasterCard,Delhi,Digital,,Malware
451,766637,2093,851.99,02-12-2024 14:23,1,Visa,Bangalore,POS,,Payment card fraud
452,269360,2048,7293,01/22/2024 20:56,0,MasterCard,Mumbai,Digital,33,Malware
453,859858,2002,4989.79,12/16/2023 19:05,0,MasterCard,Ahmedabad,Digital,28,phishing
454,637934,2044,4396.66,03-02-2024 08:21,0,Rupay,Pune,POS,31,phishing
455,630274,2013,12059.2065,09-03-2023 04:49,,MasterCard,Delhi,Digital,20,Payment card fraud
456,525829,2029,7666.85,02/17/2024 09:57,1,Rupay,Kolkata,Digital,68,phishing
457,459434,2067,1631.14,,0,MasterCard,Ahmedabad,Digital,67,phishing
458,296639,2017,7346.088,11/14/2023 09:21,1,Visa,Delhi,Digital,59,scam
459,782523,2061,1396.77,01-07-2024 07:47,0,,Surat,Digital,55,Payment card fraud
,632131,2036,11289.27,01-09-2024 04:52,0,Rupay,Chennai,Digital,,scam
461,860573,2024,6586.7,02-04-2024 11:28,1,Rupay,Hyderabad,Digital,59,Malware
462,425962,2047,10525.152,03/13/2024 11:51,1,Rupay,Hyderabad,Digital,35,Identity theft
,135205,2064,736.13,02/25/2024 22:14,0,MasterCard,Delhi,POS,37,phishing
464,642359,2052,679.459,11-07-2023 19:03,1,MasterCard,Bangalore,Digital,65,Payment card fraud
465,689745,2078,,10/13/2023 17:38,1,Rupay,Kolkata,POS,42,Malware
466,789142,2072,2653.97,09/17/2023 07:16,0,Visa,Bangalore,,55,
467,494914,2014,4513.392,11-01-2023 02:22,0,Visa,Ahmedabad,Digital,30,Payment card fraud
468,229566,2048,14960.9295,01/14/2024 00:26,0,MasterCard,Jaipur,POS,,Payment card fraud
,786949,2087,2786.278,02/27/2024 20:31,0,MasterCard,Chennai,,31,Malware
470,767774,2067,3307.08,,1,Rupay,Chennai,POS,50,phishing
471,548222,2011,12549.9165,11/18/2023 00:56,0,MasterCard,Hyderabad,Digital,45,Payment card fraud
472,699070,,5429.892,01-01-2024 12:53,1,MasterCard,Chennai,POS,69,Malware
473,228371,2036,,,0,Rupay,Bangalore,Digital,54,Payment card fraud
474,835621,2060,840.468,10/29/2023 21:00,0,Rupay,Kolkata,POS,25,Payment card fraud
475,483215,2042,7351.995,01-08-2024 05:58,1,MasterCard,Kolkata,Digital,61,phishing
,531409,2069,461.352,12/23/2023 17:49,0,Visa,Hyderabad,POS,51,Payment card fraud
477,401516,2038,740.74,09/19/2023 16:00,0,MasterCard,Delhi,Digital,61,scam
478,911045,2055,10882.86,10-01-2023 10:00,0,Visa,Kolkata,Digital,22,Identity theft
479,287850,2062,1579.039,11/27/2023 12:31,0,Visa,Bangalore,POS,22,phishing
480,,2045,6417.108,10-08-2023 13:10,0,Visa,Mumbai,Digital,48,Payment card fraud
481,434301,2087,7452.72,02/18/2024 03:53,0,Rupay,Delhi,Digital,62,Identity theft
482,645815,2010,3506.07,10-08-2023 06:56,0,Rupay,Jaipur,Digital,26,Identity theft
483,653287,2061,9903.674,01/18/2024 09:56,1,Rupay,Pune,Digital,59,Payment card fraud
484,662077,2076,400.71,01/23/2024 03:21,0,MasterCard,Surat,Digital,49,Malware
485,598132,2097,,11-11-2023 11:18,0,Rupay,Chennai,Digital,,Malware
,645180,2024,9635.77,11/26/2023 20:37,1,Rupay,Chennai,POS,20,Payment card fraud
487,879598,2070,5623.67,03/17/2024 18:10,1,MasterCard,Mumbai,Digital,47,Identity theft
488,267128,2051,16868.484,12/27/2023 02:07,1,MasterCard,Delhi,Digital,67,Payment card fraud
489,190650,2003,940.4505,11/23/2023 00:18,0,Visa,Hyderabad,POS,29,Payment card fraud
490,242323,2058,4638.689,10/18/2023 07:39,,MasterCard,Bangalore,POS,46,scam
491,,2071,3166.284,12-10-2023 10:11,0,MasterCard,Mumbai,Digital,20,Malware
492,726087,2019,12080.7555,09/16/2023 01:43,0,Rupay,Surat,Digital,43,scam
493,373149,2092,10795.301,02/14/2024 15:01,0,Visa,Kolkata,Digital,47,Identity theft
494,684511,2062,,03/13/2024 06:39,0,Visa,,Digital,26,scam
495,187994,2053,7214.944,03/15/2024 11:23,0,MasterCard,Pune,Digital,43,Identity theft
496,361711,2073,3031.605,10-10-2023 23:03,1,Rupay,Hyderabad,Digital,19,phishing
497,616807,2097,5675.04,11-09-2023 16:21,0,Rupay,Mumbai,,20,phishing
498,472721,2056,5599.356,02-04-2024 11:39,1,Rupay,Jaipur,Digital,63,scam
499,112103,2089,10693.595,12/30/2023 12:38,1,Rupay,Mumbai,POS,21,phishing
500,913519,2040,7325.82,01/27/2024 10:05,1,MasterCard,Mumbai,POS,42,Identity theft
501,255660,2002,3527.59,03-01-2024 22:53,0,Rupay,Mumbai,Digital,68,phishing
502,345999,2005,1303.775,10/23/2023 19:59,0,Visa,Hyderabad,Digital,30,phishing
503,576973,2004,2565.6015,10-11-2023 23:32,,Visa,Mumbai,Digital,,phishing
504,560364,2004,2750.28,10/22/2023 09:02,,MasterCard,Delhi,POS,61,Identity theft
505,,2053,3820.68,11/22/2023 05:36,0,Rupay,Hyderabad,Digital,52,Payment card fraud
506,157921,2046,9364.993,10/13/2023 12:31,0,Rupay,Kolkata,Digital,40,phishing
507,323353,2086,6761.004,03/18/2024 22:54,0,Rupay,Delhi,POS,26,
508,224601,2048,5257.74,11-02-2023 16:05,1,Rupay,,POS,19,Malware
509,525337,2008,1430.34,01/16/2024 19:28,1,MasterCard,Kolkata,POS,58,scam
510,249141,2098,8608.39,04-01-2024 19:12,1,Rupay,Pune,POS,61,
511,295481,2019,,11/19/2023 01:52,1,MasterCard,Chennai,Digital,48,phishing
512,996246,2060,1084.95,12-12-2023 01:31,0,Rupay,Hyderabad,Digital,61,Identity theft
513,706853,2034,,10-12-2023 19:06,0,Rupay,Chennai,POS,64,phishing
514,275883,2049,5458.21,12/22/2023 22:27,0,Visa,Hyderabad,POS,19,Payment card fraud
515,334207,2081,1294.755,09-03-2023 01:56,0,MasterCard,Kolkata,Digital,49,phishing
,455199,2061,6915.135,01-03-2024 02:20,0,Visa,Pune,Digital,35,Malware
517,497011,2016,8770.914,11-02-2023 04:33,0,MasterCard,Bangalore,Digital,30,Payment card fraud
518,644397,2087,2549.19,12/22/2023 01:19,0,Rupay,Bangalore,POS,63,
519,821465,2002,11351.64,02/17/2024 08:35,1,Rupay,Delhi,POS,22,Malware
,218152,2031,,01/21/2024 21:38,0,MasterCard,Mumbai,Digital,59,scam
521,420861,2098,,09/16/2023 19:05,,Visa,Mumbai,Digital,61,Malware
522,987246,2012,4649.84,01-05-2024 18:57,0,MasterCard,Bangalore,Digital,,scam
523,585275,2088,4147.07,03/13/2024 07:18,0,MasterCard,Kolkata,POS,,phishing
524,420631,2072,,02-04-2024 03:15,0,Rupay,Pune,POS,42,
525,895597,2067,5477.05,03-01-2024 11:51,0,Visa,Delhi,POS,51,Malware
,869948,2013,669.62,11/30/2023 17:50,0,MasterCard,Kolkata,Digital,54,Identity theft
527,272584,2097,5149.4,11/17/2023 17:59,0,Visa,Mumbai,Digital,47,scam
528,413260,2010,,12/28/2023 20:18,1,Visa,,Digital,24,scam
529,692974,2055,6929.16,10-01-2023 23:45,1,,Chennai,Digital,23,Malware
,969706,2066,566.97,01/27/2024 21:32,,Visa,Ahmedabad,POS,20,Malware
531,169290,2091,8660.817,10/26/2023 15:13,,Rupay,Surat,,30,scam
532,139326,2028,3696.426,02-11-2024 05:36,0,Rupay,Delhi,POS,20,scam
533,721021,2008,2885.608,11-05-2023 13:50,,,Mumbai,POS,43,scam
534,376870,2066,1857.713,03/20/2024 17:45,0,Rupay,Kolkata,Digital,,phishing
535,607294,2024,3335.64,12-10-2023 13:04,0,Visa,Chennai,POS,23,scam
536,493765,2097,11369.52,03-08-2024 03:16,0,Rupay,Surat,POS,60,phishing
537,957824,2075,9392.202,11/20/2023 02:55,0,MasterCard,Surat,POS,66,Identity theft
538,728443,2041,2088.57,09/24/2023 12:52,0,Rupay,,Digital,59,Malware
539,218010,2008,9662.851,02/29/2024 18:01,0,MasterCard,Surat,Digital,29,
540,108263,2078,,12/16/2023 19:24,1,MasterCard,Chennai,Digital,66,scam
541,740925,2039,8712.26,09-11-2023 14:04,0,Rupay,Pune,POS,53,scam
542,957863,2024,3639.03,12/13/2023 02:35,0,Rupay,,Digital,19,Malware
543,,2004,4539.83,01-02-2024 06:16,0,Visa,Delhi,Digital,28,Payment card fraud
544,177626,2010,9850.65,02/16/2024 11:24,0,MasterCard,Surat,Digital,56,Identity theft
545,210020,2058,8504.672,10-07-2023 20:15,0,Rupay,Pune,Digital,51,Identity theft
546,507697,2097,384.384,01/30/2024 22:52,0,Visa,Kolkata,Digital,43,Payment card fraud
547,421487,2087,768.669,09/15/2023 15:24,1,Rupay,Hyderabad,Digital,35,scam
548,350280,2078,,01/24/2024 05:30,1,Rupay,Pune,Digital,38,phishing
549,114299,2037,13645.11,01/20/2024 01:11,0,Rupay,Hyderabad,Digital,53,Identity theft
550,242497,2071,8115.12,11/13/2023 05:52,1,MasterCard,Hyderabad,POS,57,phishing
551,,2004,5503.553,01-12-2024 07:41,0,Rupay,Pune,Digital,69,Malware
552,761266,2047,1319.352,11-03-2023 22:45,,Visa,Surat,POS,,Identity theft
553,165241,2089,10865.184,,0,Rupay,Hyderabad,Digital,61,Identity theft
554,980115,2017,14813.874,12/28/2023 05:11,1,Rupay,Surat,Digital,39,scam
555,763253,,4218.698,,1,Visa,Surat,POS,47,Malware
556,529082,,9320.808,,1,Visa,Kolkata,Digital,67,Identity theft
557,978607,2059,11575.848,02/25/2024 07:58,0,MasterCard,Jaipur,Digital,,Payment card fraud
558,551727,2047,2077.48,12/31/2023 08:22,0,MasterCard,Chennai,Digital,47,Identity theft
559,641636,2076,6308.556,10-01-2023 07:32,1,MasterCard,Surat,POS,25,Payment card fraud
560,686604,2027,,03/28/2024 10:50,1,MasterCard,Kolkata,Digital,51,phishing
561,313655,2068,14290.02,12/29/2023 05:14,1,Visa,Ahmedabad,POS,64,
562,943017,2076,5797.05,11/30/2023 06:33,0,,Hyderabad,Digital,26,scam
563,679213,2080,6364.1,09/14/2023 16:14,,Rupay,,Digital,68,phishing
564,,2039,7989.25,09/28/2023 12:46,0,Rupay,Surat,Digital,37,Payment card fraud
565,,2044,4787.892,04-01-2024 19:20,1,MasterCard,Pune,Digital,57,Payment card fraud
566,686912,2095,9155.15,10/31/2023 14:34,1,Visa,Hyderabad,Digital,42,phishing
567,,2061,8030.46,01-10-2024 05:44,0,Visa,Hyderabad,Digital,36,phishing
568,606762,2092,1945.98,11-04-2023 14:30,0,,Ahmedabad,Digital,22,scam
569,149447,2057,6974.2,,1,Rupay,Delhi,POS,28,Payment card fraud
570,232985,2066,7942.95,11/22/2023 16:24,0,MasterCard,Kolkata,Digital,32,scam
571,419285,2055,4802.67,11-10-2023 23:57,0,Visa,Ahmedabad,Digital,25,phishing
572,719622,2039,8578.93,12/23/2023 07:06,0,MasterCard,Chennai,POS,36,phishing
573,944839,2097,9972.743,12/16/2023 19:55,0,Visa,Hyderabad,Digital,40,Malware
574,513435,2039,2805.2,01-07-2024 06:07,0,MasterCard,,Digital,44,Payment card fraud
575,612514,2090,14754.06,11/27/2023 02:47,,Visa,Surat,POS,57,scam
576,262209,2076,2175.12,11/22/2023 05:59,1,MasterCard,Ahmedabad,,49,Malware
577,849104,2032,3399.099,03/19/2024 05:10,0,Visa,,Digital,43,phishing
578,196099,2005,,11-06-2023 12:00,1,Visa,Bangalore,POS,44,Malware
579,476443,2087,13417.8,11-07-2023 23:14,0,MasterCard,Mumbai,,36,Identity theft
580,155747,2018,6560.21,11-04-2023 17:58,0,MasterCard,Pune,Digital,67,scam
581,236782,2079,1563.44,11/26/2023 10:38,0,Rupay,Pune,,59,scam
582,,2039,4874.342,11/13/2023 11:48,0,MasterCard,Bangalore,POS,46,Payment card fraud
583,690299,2091,7406.664,11-11-2023 18:38,0,Visa,Hyderabad,Digital,56,phishing
584,380096,2096,880.47,11/30/2023 14:37,0,Visa,Kolkata,Digital,58,Identity theft
585,358691,2058,8830.04,11/28/2023 18:22,0,MasterCard,Delhi,Digital,50,scam
586,252696,2058,8045.86,03/24/2024 12:56,0,Rupay,Bangalore,Digital,36,scam
587,894734,2047,7615.215,03-04-2024 04:31,1,MasterCard,Chennai,Digital,,Identity theft
588,148453,,9672.91,11/29/2023 07:54,0,Visa,Surat,Digital,36,Payment card fraud
589,921770,2012,7572.096,,0,Visa,,Digital,50,Malware
590,330559,2044,10826.09,10-09-2023 07:55,0,Rupay,Hyderabad,Digital,64,
591,182584,2088,7365.38,12-08-2023 07:40,0,MasterCard,Mumbai,Digital,33,
592,407093,2052,7637.976,,0,Visa,Delhi,Digital,40,Malware
,125697,2041,,12-10-2023 04:25,,Visa,Surat,Digital,24,Malware
594,158959,2099,15885.324,11/28/2023 23:18,0,Visa,Chennai,Digital,43,Identity theft
595,665028,2062,7746.336,01-01-2024 03:14,0,MasterCard,Pune,POS,49,phishing
